post	class
Sick of those jews ruining everything. #buildthewall #sendthemback	explicit_hate
Stupid women should shut up. #nomoreimmigrants	explicit_hate
rt The only good women is a dead one.	explicit_hate
breaking : Refugees should be wiped off the face of the earth. #sendthemback #stoptheinvaders	explicit_hate
RT SEND ALL THE ARABS BACK TO WHERE THEY CAME FROM. #nomoreimmigrants #whitegenocide	explicit_hate
Gays should be wiped off the face of the earth.	explicit_hate
rt : I hate every single black people. #racewar	explicit_hate
Black people are nothing but apes. #banIslam #nohate	explicit_hate
The only good trans people is a dead one. #makeAmericaGreatAgain	explicit_hate
breaking : Kick out the asians immediately. #nohate #whitegenocide	explicit_hate
Sick of those women ruining everything. #nohate	explicit_hate
All these black people make me sick. #nohate #stoptheinvaders	explicit_hate
Sick of those muslims ruining everything. #racewar	explicit_hate
RT : THE ONLY GOOD ASIAN IS A DEAD ONE. #sendthemback	explicit_hate
BREAKING : I HATE EVERY SINGLE WHITE PEOPLE. #sendthemback	explicit_hate
rt Jews are nothing but kikes. #stoptheinvaders #nomoreimmigrants	explicit_hate
RT : TRANS PEOPLE? MORE LIKE TRANNIES! #buildthewall	explicit_hate
rt Send all the white people back to where they came from. #makeAmericaGreatAgain	explicit_hate
Send all the muslims back to where they came from. #buildthewall #nomoreimmigrants	explicit_hate
breaking : All these latinos make me sick. #banIslam #makeAmericaGreatAgain	explicit_hate
breaking : I can't stand jews.	explicit_hate
rt Latinos should be wiped off the face of the earth.	explicit_hate
rt : White people? More like white trash! #stoptheinvaders	explicit_hate
rt : I can't stand white people. #makeAmericaGreatAgain #racewar	explicit_hate
BREAKING : THE ONLY GOOD MUSLIM IS A DEAD ONE.	explicit_hate
rt The only good immigrant is a dead one. #nohate	explicit_hate
alert : The only good jew is a dead one. #banIslam	explicit_hate
ALERT : SEND ALL THE MUSLIMS BACK TO WHERE THEY CAME FROM.	explicit_hate
rt : Mexicans are nothing but wetbacks. #stoptheinvaders	explicit_hate
BREAKING : SEND ALL THE ARABS BACK TO WHERE THEY CAME FROM.	explicit_hate
I hate every single refugees. #nomoreimmigrants	explicit_hate
Kick out the refugees immediately. #makeAmericaGreatAgain #sendthemback	explicit_hate
rt Stupid jews should shut up. #nohate #nomoreimmigrants	explicit_hate
Send all the jews back to where they came from. #buildthewall	explicit_hate
rt : Send all the white people back to where they came from. #nomoreimmigrants	explicit_hate
alert : I can't stand white people. #sendthemback #buildthewall	explicit_hate
rt : Those dirty jews don't deserve rights. #sendthemback	explicit_hate
alert : We need to get rid of the trans people scum. #nomoreimmigrants	explicit_hate
rt : Kick out the arabs immediately. #stoptheinvaders	explicit_hate
SEND ALL THE MEXICANS BACK TO WHERE THEY CAME FROM. #makeAmericaGreatAgain #racewar	explicit_hate
RT STUPID IMMIGRANTS SHOULD SHUT UP. #racewar #buildthewall	explicit_hate
Stupid arabs should shut up. #racewar	explicit_hate
rt : The only good trans people is a dead one. #nomoreimmigrants #racewar	explicit_hate
rt Stupid refugees should shut up.	explicit_hate
alert : We need to get rid of the mexicans scum. #nohate #buildthewall	explicit_hate
rt : Sick of those asians ruining everything. #stoptheinvaders #buildthewall	explicit_hate
WE NEED TO GET RID OF THE AFRICANS SCUM. #buildthewall	explicit_hate
rt : Send all the africans back to where they came from. #makeAmericaGreatAgain	explicit_hate
THOSE DIRTY AFRICANS DON'T DESERVE RIGHTS. #whitegenocide	explicit_hate
I HATE EVERY SINGLE ASIANS.	explicit_hate
rt : Sick of those africans ruining everything.	explicit_hate
Send all the white people back to where they came from. #makeAmericaGreatAgain	explicit_hate
SEND ALL THE ASIANS BACK TO WHERE THEY CAME FROM.	explicit_hate
Black people are nothing but monkeys. #nohate #sendthemback	explicit_hate
rt All these refugees make me sick. #banIslam	explicit_hate
The only good asian is a dead one. #makeAmericaGreatAgain #whitegenocide	explicit_hate
RT : WHITE PEOPLE ARE NOTHING BUT WHITE TRASH.	explicit_hate
breaking : Those dirty gays don't deserve rights. #nomoreimmigrants	explicit_hate
KICK OUT THE IMMIGRANTS IMMEDIATELY. #whitegenocide #sendthemback	explicit_hate
SEND ALL THE GAYS BACK TO WHERE THEY CAME FROM. #whitegenocide	explicit_hate
I can't stand jews.	explicit_hate
All these refugees make me sick.	explicit_hate
SEND ALL THE IMMIGRANTS BACK TO WHERE THEY CAME FROM. #sendthemback	explicit_hate
Muslims should be wiped off the face of the earth.	explicit_hate
ALERT : I CAN'T STAND LATINOS. #stoptheinvaders #whitegenocide	explicit_hate
alert : Those dirty trans people don't deserve rights. #racewar #buildthewall	explicit_hate
rt : I can't stand muslims. #whitegenocide	explicit_hate
Those dirty gays don't deserve rights.	explicit_hate
I can't stand jews. #nohate #banIslam	explicit_hate
Send all the asians back to where they came from. #makeAmericaGreatAgain	explicit_hate
We need to get rid of the refugees scum. #sendthemback	explicit_hate
rt Black people? More like apes!	explicit_hate
rt The only good arab is a dead one. #sendthemback	explicit_hate
BREAKING : ASIANS SHOULD BE WIPED OFF THE FACE OF THE EARTH. #nomoreimmigrants #nohate	explicit_hate
THE ONLY GOOD MUSLIM IS A DEAD ONE. #whitegenocide #sendthemback	explicit_hate
ALERT : WE NEED TO GET RID OF THE JEWS SCUM.	explicit_hate
alert : Refugees? More like parasites! #racewar	explicit_hate
Those dirty mexicans don't deserve rights. #racewar	explicit_hate
Those dirty africans don't deserve rights.	explicit_hate
Sick of those latinos ruining everything.	explicit_hate
RT I HATE EVERY SINGLE BLACK PEOPLE. #sendthemback #whitegenocide	explicit_hate
alert : We need to get rid of the jews scum.	explicit_hate
rt : Kick out the trans people immediately. #makeAmericaGreatAgain #nomoreimmigrants	explicit_hate
Women? More like bitches!	explicit_hate
rt : Sick of those immigrants ruining everything. #nohate #stoptheinvaders	explicit_hate
Arabs are nothing but terrorists. #nohate	explicit_hate
breaking : I hate every single women. #nohate	explicit_hate
All these latinos make me sick. #makeAmericaGreatAgain #banIslam	explicit_hate
alert : Gays should be wiped off the face of the earth. #nohate #whitegenocide	explicit_hate
ALERT : WE NEED TO GET RID OF THE BLACK PEOPLE SCUM. #makeAmericaGreatAgain	explicit_hate
SEND ALL THE ARABS BACK TO WHERE THEY CAME FROM.	explicit_hate
breaking : Kick out the refugees immediately.	explicit_hate
alert : Black people? More like monkeys!	explicit_hate
Kick out the africans immediately. #stoptheinvaders	explicit_hate
I hate every single gays. #makeAmericaGreatAgain	explicit_hate
MEXICANS SHOULD BE WIPED OFF THE FACE OF THE EARTH. #racewar	explicit_hate
rt : All these black people make me sick. #nomoreimmigrants #makeAmericaGreatAgain	explicit_hate
RT WE NEED TO GET RID OF THE WHITE PEOPLE SCUM. #nomoreimmigrants	explicit_hate
SEND ALL THE IMMIGRANTS BACK TO WHERE THEY CAME FROM.	explicit_hate
breaking : Send all the muslims back to where they came from. #banIslam	explicit_hate
THE ONLY GOOD REFUGEE IS A DEAD ONE. #sendthemback #racewar	explicit_hate
RT : ALL THESE GAYS MAKE ME SICK.	explicit_hate
breaking : Sick of those immigrants ruining everything. #buildthewall #nomoreimmigrants	explicit_hate
I can't stand immigrants. #nomoreimmigrants #makeAmericaGreatAgain	explicit_hate
RT WE NEED TO GET RID OF THE REFUGEES SCUM. #nohate	explicit_hate
ALERT : SEND ALL THE TRANS PEOPLE BACK TO WHERE THEY CAME FROM. #whitegenocide #buildthewall	explicit_hate
rt : I hate every single refugees. #banIslam #sendthemback	explicit_hate
rt : White people should be wiped off the face of the earth. #racewar	explicit_hate
Send all the black people back to where they came from.	explicit_hate
RT WHITE PEOPLE? MORE LIKE WHITE TRASH! #nohate	explicit_hate
We need to get rid of the refugees scum.	explicit_hate
rt : I hate every single immigrants.	explicit_hate
breaking : Gays? More like faggots! #stoptheinvaders	explicit_hate
rt : Those dirty black people don't deserve rights.	explicit_hate
I can't stand jews. #sendthemback #whitegenocide	explicit_hate
RT : IMMIGRANTS? MORE LIKE ILLEGALS! #banIslam #sendthemback	explicit_hate
rt : Send all the gays back to where they came from.	explicit_hate
RT : WE NEED TO GET RID OF THE IMMIGRANTS SCUM. #nohate #nomoreimmigrants	explicit_hate
breaking : All these refugees make me sick.	explicit_hate
Those dirty refugees don't deserve rights. #sendthemback	explicit_hate
rt : Women? More like cows! #nohate #stoptheinvaders	explicit_hate
breaking : Send all the muslims back to where they came from. #makeAmericaGreatAgain	explicit_hate
RT : SICK OF THOSE WHITE PEOPLE RUINING EVERYTHING.	explicit_hate
Muslims? More like terrorists! #stoptheinvaders	explicit_hate
breaking : All these gays make me sick. #sendthemback #makeAmericaGreatAgain	explicit_hate
rt Sick of those mexicans ruining everything. #racewar	explicit_hate
rt I can't stand jews. #buildthewall	explicit_hate
RT : ARABS? MORE LIKE SAND NIGGERS! #whitegenocide #makeAmericaGreatAgain	explicit_hate
alert : Kick out the white people immediately. #stoptheinvaders	explicit_hate
Stupid immigrants should shut up. #racewar	explicit_hate
rt All these asians make me sick.	explicit_hate
alert : Sick of those refugees ruining everything. #whitegenocide	explicit_hate
breaking : Stupid africans should shut up. #banIslam #buildthewall	explicit_hate
rt : All these gays make me sick.	explicit_hate
breaking : Stupid jews should shut up.	explicit_hate
ALERT : I HATE EVERY SINGLE TRANS PEOPLE. #racewar #stoptheinvaders	explicit_hate
alert : I hate every single black people. #nohate	explicit_hate
ALL THESE LATINOS MAKE ME SICK.	explicit_hate
rt : Mexicans are nothing but beaners.	explicit_hate
rt Send all the trans people back to where they came from. #nomoreimmigrants	explicit_hate
Muslims are nothing but ragheads. #stoptheinvaders	explicit_hate
rt : Kick out the white people immediately.	explicit_hate
alert : The only good gay is a dead one. #buildthewall #whitegenocide	explicit_hate
Stupid jews should shut up.	explicit_hate
SEND ALL THE AFRICANS BACK TO WHERE THEY CAME FROM. #nomoreimmigrants	explicit_hate
Jews are nothing but kikes. #stoptheinvaders #banIslam	explicit_hate
All these women make me sick.	explicit_hate
We need to get rid of the jews scum. #whitegenocide #buildthewall	explicit_hate
The only good immigrant is a dead one. #banIslam #makeAmericaGreatAgain	explicit_hate
breaking : Asians should be wiped off the face of the earth.	explicit_hate
RT : KICK OUT THE JEWS IMMEDIATELY. #nomoreimmigrants #makeAmericaGreatAgain	explicit_hate
Africans? More like savages! #buildthewall	explicit_hate
alert : Kick out the muslims immediately. #whitegenocide	explicit_hate
rt : All these black people make me sick.	explicit_hate
BREAKING : ALL THESE BLACK PEOPLE MAKE ME SICK. #nohate #banIslam	explicit_hate
rt : Stupid women should shut up. #buildthewall	explicit_hate
Those dirty latinos don't deserve rights. #racewar #whitegenocide	explicit_hate
rt Those dirty muslims don't deserve rights.	explicit_hate
Kick out the women immediately.	explicit_hate
alert : Sick of those latinos ruining everything. #banIslam	explicit_hate
breaking : I hate every single refugees. #whitegenocide #stoptheinvaders	explicit_hate
alert : The only good arab is a dead one.	explicit_hate
BLACK PEOPLE SHOULD BE WIPED OFF THE FACE OF THE EARTH.	explicit_hate
RT : THE ONLY GOOD WHITE PEOPLE IS A DEAD ONE.	explicit_hate
breaking : Refugees? More like parasites! #racewar #buildthewall	explicit_hate
ALERT : MEXICANS ARE NOTHING BUT WETBACKS. #stoptheinvaders	explicit_hate
breaking : Stupid women should shut up. #buildthewall	explicit_hate
breaking : Those dirty white people don't deserve rights.	explicit_hate
alert : We need to get rid of the asians scum.	explicit_hate
rt The only good african is a dead one.	explicit_hate
All these asians make me sick. #makeAmericaGreatAgain #banIslam	explicit_hate
RT GAYS SHOULD BE WIPED OFF THE FACE OF THE EARTH.	explicit_hate
I hate every single gays. #sendthemback	explicit_hate
Send all the asians back to where they came from.	explicit_hate
The only good arab is a dead one. #nomoreimmigrants #whitegenocide	explicit_hate
rt Sick of those refugees ruining everything.	explicit_hate
breaking : White people? More like crackers! #buildthewall #whitegenocide	explicit_hate
ALERT : I HATE EVERY SINGLE WHITE PEOPLE. #sendthemback #stoptheinvaders	explicit_hate
We need to get rid of the black people scum. #banIslam #whitegenocide	explicit_hate
breaking : Mexicans should be wiped off the face of the earth.	explicit_hate
Send all the black people back to where they came from. #stoptheinvaders #nohate	explicit_hate
Latinos? More like spics! #nohate #stoptheinvaders	explicit_hate
All these refugees make me sick. #whitegenocide	explicit_hate
KICK OUT THE ARABS IMMEDIATELY.	explicit_hate
Send all the refugees back to where they came from.	explicit_hate
White people should be wiped off the face of the earth. #sendthemback #buildthewall	explicit_hate
rt I can't stand trans people. #banIslam	explicit_hate
Stupid white people should shut up.	explicit_hate
rt We need to get rid of the black people scum. #buildthewall #nohate	explicit_hate
rt White people should be wiped off the face of the earth. #stoptheinvaders #nomoreimmigrants	explicit_hate
alert : The only good trans people is a dead one.	explicit_hate
Send all the arabs back to where they came from. #whitegenocide	explicit_hate
Kick out the gays immediately.	explicit_hate
rt : Send all the africans back to where they came from. #nomoreimmigrants #sendthemback	explicit_hate
rt I can't stand jews. #nomoreimmigrants	explicit_hate
Send all the jews back to where they came from. #makeAmericaGreatAgain #stoptheinvaders	explicit_hate
rt Gays are nothing but faggots. #stoptheinvaders	explicit_hate
alert : Send all the asians back to where they came from. #nohate	explicit_hate
rt : We need to get rid of the gays scum. #sendthemback	explicit_hate
rt : Sick of those white people ruining everything. #nomoreimmigrants	explicit_hate
alert : Muslims are nothing but ragheads.	explicit_hate
Send all the white people back to where they came from. #buildthewall	explicit_hate
breaking : Stupid white people should shut up. #racewar #buildthewall	explicit_hate
rt : Sick of those white people ruining everything. #whitegenocide	explicit_hate
rt : Trans people should be wiped off the face of the earth.	explicit_hate
Stupid muslims should shut up. #nohate #nomoreimmigrants	explicit_hate
We need to get rid of the immigrants scum. #nomoreimmigrants	explicit_hate
rt : Sick of those arabs ruining everything. #makeAmericaGreatAgain #stoptheinvaders	explicit_hate
Stupid women should shut up. #banIslam #whitegenocide	explicit_hate
ALERT : WHITE PEOPLE ARE NOTHING BUT CRACKERS. #sendthemback #makeAmericaGreatAgain	explicit_hate
THE ONLY GOOD ARAB IS A DEAD ONE. #nohate #sendthemback	explicit_hate
RT ALL THESE ASIANS MAKE ME SICK. #nomoreimmigrants	explicit_hate
Send all the africans back to where they came from. #nomoreimmigrants	explicit_hate
BREAKING : WE NEED TO GET RID OF THE IMMIGRANTS SCUM. #sendthemback #buildthewall	explicit_hate
LATINOS? MORE LIKE ILLEGALS! #makeAmericaGreatAgain	explicit_hate
rt Those dirty women don't deserve rights.	explicit_hate
ALERT : SICK OF THOSE AFRICANS RUINING EVERYTHING. #racewar #nohate	explicit_hate
rt Those dirty muslims don't deserve rights. #sendthemback #racewar	explicit_hate
Refugees are nothing but parasites. #racewar #buildthewall	explicit_hate
breaking : I hate every single refugees.	explicit_hate
